student,currProb,course,session,priorTutorAction,reward,Level,probDiff
007d-F14,3.-1.3.1,226-002-BARNES-F14,12,PS,0,3,-1
007d-F14,3.-1.4.0,226-002-BARNES-F14,12,PS,-10.96774194,3,-1
007d-F14,4.1.1.0,226-002-BARNES-F14,12,WE,0,4,1
007d-F14,4.1.2.0,226-002-BARNES-F14,12,PS,0,4,1
007d-F14,4.1.3.0,226-002-BARNES-F14,12,PS,0,4,1
007d-F14,4.-1.3.0,226-002-BARNES-F14,12,PS,0,4,-1
007d-F14,4.-1.3.1,226-002-BARNES-F14,13,PS,0,4,-1
007d-F14,4.-1.4.0,226-002-BARNES-F14,13,PS,0,4,-1
007d-F14,4.-1.3.0,226-002-BARNES-F14,13,PS,0,4,-1
007d-F14,4.-1.3.1,226-002-BARNES-F14,13,PS,0,4,-1
007d-F14,4.-1.3.0,226-002-BARNES-F14,13,PS,0,4,-1
007d-F14,4.-1.3.1,226-002-BARNES-F14,13,PS,105.7142857,4,-1
007d-F14,5.-1.1.0,226-002-BARNES-F14,13,PS,0,5,-1
007d-F14,5.-1.2.0,226-002-BARNES-F14,13,PS,0,5,-1
007d-F14,5.-1.3.0,226-002-BARNES-F14,13,WE,0,5,-1
007d-F14,5.-1.4.0,226-002-BARNES-F14,13,PS,0,5,-1
007d-F14,5.-1.4.1,226-002-BARNES-F14,13,PS,0,5,-1
007d-F14,5.-1.4.0,226-002-BARNES-F14,13,PS,-93.21428571,5,-1
007d-F14,6.-1.1.0,226-002-BARNES-F14,13,PS,0,6,-1
007d-F14,6.-1.2.0,226-002-BARNES-F14,13,WE,0,6,-1
007d-F14,6.-1.3.0,226-002-BARNES-F14,13,PS,0,6,-1
007d-F14,6.-1.3.1,226-002-BARNES-F14,13,PS,0,6,-1
007d-F14,6.-1.4.0,226-002-BARNES-F14,13,PS,0,6,-1
007d-F14,6.-1.4.1,226-002-BARNES-F14,13,PS,0,6,-1
007d-F14,6.-1.3.0,226-002-BARNES-F14,13,PS,0,6,-1
007d-F14,6.-1.4.0,226-002-BARNES-F14,13,PS,0,6,-1
007d-F14,6.-1.4.1,226-002-BARNES-F14,13,PS,0,6,-1
007d-F14,6.-1.4.0,226-002-BARNES-F14,13,PS,27.5,6,-1
0084-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0,1,0
0084-F14,1.0.2.0,226-002-BARNES-F14,2,PS,0,1,0
0084-F14,1.0.3.0,226-002-BARNES-F14,2,WE,0,1,0
0084-F14,1.0.4.0,226-002-BARNES-F14,2,PS,-17.76315789,1,0
0084-F14,2.1.1.0,226-002-BARNES-F14,2,WE,0,2,1
0084-F14,2.1.2.0,226-002-BARNES-F14,2,PS,0,2,1
0084-F14,2.1.3.0,226-002-BARNES-F14,2,PS,85.49425033,2,1
0084-F14,3.1.1.0,226-002-BARNES-F14,2,PS,0,3,1
0084-F14,3.1.2.0,226-002-BARNES-F14,2,WE,0,3,1
0084-F14,3.1.3.0,226-002-BARNES-F14,2,PS,-67.53691768,3,1
0084-F14,4.1.1.0,226-002-BARNES-F14,2,PS,0,4,1
0084-F14,4.1.2.0,226-002-BARNES-F14,2,WE,0,4,1
0084-F14,4.1.3.0,226-002-BARNES-F14,2,PS,88.9129681,4,1
0084-F14,5.1.1.0,226-002-BARNES-F14,2,WE,0,5,1
0084-F14,5.1.2.0,226-002-BARNES-F14,2,WE,0,5,1
0084-F14,5.1.3.0,226-002-BARNES-F14,2,PS,-56.28417635,5,1
0084-F14,6.1.1.0,226-002-BARNES-F14,2,PS,0,6,1
0084-F14,6.1.2.0,226-002-BARNES-F14,2,WE,0,6,1
0084-F14,6.1.3.0,226-002-BARNES-F14,2,PS,-37.68277959,6,1
0088-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0,1,0
0088-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0,1,0
0088-F14,1.0.3.0,226-002-BARNES-F14,1,PS,0,1,0
0088-F14,1.0.4.0,226-002-BARNES-F14,2,PS,-65.13157895,1,0
0088-F14,2.1.1.0,226-002-BARNES-F14,3,PS,0,2,1
0088-F14,2.1.2.0,226-002-BARNES-F14,3,WE,0,2,1
0088-F14,2.1.3.0,226-002-BARNES-F14,3,PS,132.8626714,2,1
0088-F14,3.1.1.0,226-002-BARNES-F14,3,WE,0,3,1
0088-F14,3.1.2.0,226-002-BARNES-F14,3,PS,0,3,1
0088-F14,3.1.3.0,226-002-BARNES-F14,3,PS,-43.26507302,3,1
0088-F14,4.1.1.0,226-002-BARNES-F14,3,WE,0,4,1
0088-F14,4.1.2.0,226-002-BARNES-F14,3,PS,0,4,1
0088-F14,4.1.3.0,226-002-BARNES-F14,5,PS,64.64112344,4,1
0088-F14,5.1.1.0,226-002-BARNES-F14,5,PS,0,5,1
0088-F14,5.1.2.0,226-002-BARNES-F14,5,WE,0,5,1
0088-F14,5.1.3.0,226-002-BARNES-F14,5,PS,-70.63824334,5,1
0088-F14,6.1.1.0,226-002-BARNES-F14,5,WE,0,6,1
0088-F14,6.1.2.0,226-002-BARNES-F14,6,WE,0,6,1
0088-F14,6.1.3.0,226-002-BARNES-F14,6,PS,-75.6651612,6,1
008b-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0,1,0
008b-F14,1.0.2.0,226-002-BARNES-F14,3,WE,0,1,0
008b-F14,1.0.3.0,226-002-BARNES-F14,3,PS,0,1,0
008b-F14,1.0.4.0,226-002-BARNES-F14,3,PS,-65.13157895,1,0
008b-F14,2.1.1.0,226-002-BARNES-F14,3,PS,0,2,1
008b-F14,2.1.2.0,226-002-BARNES-F14,4,WE,0,2,1
008b-F14,2.1.3.0,226-002-BARNES-F14,4,PS,132.8626714,2,1
008b-F14,3.1.1.0,226-002-BARNES-F14,4,PS,0,3,1
008b-F14,3.1.2.0,226-002-BARNES-F14,4,WE,0,3,1
008b-F14,3.1.3.0,226-002-BARNES-F14,4,PS,-108.3136167,3,1
008b-F14,4.1.1.0,226-002-BARNES-F14,4,PS,0,4,1
008b-F14,4.1.2.0,226-002-BARNES-F14,6,WE,0,4,1
008b-F14,4.1.3.0,226-002-BARNES-F14,7,PS,3.796809986,4,1
008b-F14,5.1.1.0,226-002-BARNES-F14,7,WE,0,5,1
008b-F14,5.1.2.0,226-002-BARNES-F14,7,PS,0,5,1
008b-F14,5.1.3.0,226-002-BARNES-F14,8,PS,136.7857143,5,1
008b-F14,6.1.1.0,226-002-BARNES-F14,8,WE,0,6,1
008b-F14,6.1.2.0,226-002-BARNES-F14,8,PS,0,6,1
008b-F14,6.1.3.0,226-002-BARNES-F14,8,PS,-6.728971963,6,1
008c-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0,1,0
008c-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0,1,0
008c-F14,1.0.3.0,226-002-BARNES-F14,1,WE,0,1,0
008c-F14,1.0.4.0,226-002-BARNES-F14,1,PS,1.973684211,1,0
008c-F14,2.1.1.0,226-002-BARNES-F14,1,WE,0,2,1
008c-F14,2.1.2.0,226-002-BARNES-F14,1,WE,0,2,1
008c-F14,2.1.3.0,226-002-BARNES-F14,1,PS,65.75740823,2,1
008c-F14,3.1.1.0,226-002-BARNES-F14,1,WE,0,3,1
008c-F14,3.1.2.0,226-002-BARNES-F14,1,PS,0,3,1
008c-F14,3.1.3.0,226-002-BARNES-F14,1,PS,-15.10973321,3,1
008c-F14,4.1.1.0,226-002-BARNES-F14,1,WE,0,4,1
008c-F14,4.1.2.0,226-002-BARNES-F14,1,PS,0,4,1
008c-F14,4.1.3.0,226-002-BARNES-F14,1,PS,-51.01421637,4,1
008c-F14,5.1.1.0,226-002-BARNES-F14,1,WE,0,5,1
008c-F14,5.1.2.0,226-002-BARNES-F14,1,WE,0,5,1
008c-F14,5.1.3.0,226-002-BARNES-F14,1,PS,-18.5449419,5,1
008c-F14,6.1.1.0,226-002-BARNES-F14,1,WE,0,6,1
008c-F14,6.1.2.0,226-002-BARNES-F14,1,PS,0,6,1
008c-F14,6.1.3.0,226-002-BARNES-F14,1,PS,110.2088271,6,1
0090-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0,1,0
0090-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0,1,0
0090-F14,1.0.3.0,226-002-BARNES-F14,1,PS,0,1,0
0090-F14,1.0.4.0,226-002-BARNES-F14,2,PS,40.78947368,1,0
0090-F14,2.1.1.0,226-002-BARNES-F14,2,PS,0,2,1
0090-F14,2.1.2.0,226-002-BARNES-F14,2,WE,0,2,1
0090-F14,2.1.3.0,226-002-BARNES-F14,2,PS,-11.71384343,2,1
0090-F14,3.1.1.0,226-002-BARNES-F14,2,PS,0,3,1
0090-F14,3.1.2.0,226-002-BARNES-F14,2,WE,0,3,1
0090-F14,3.1.3.0,226-002-BARNES-F14,2,PS,61.40980664,3,1
0090-F14,4.1.1.0,226-002-BARNES-F14,2,PS,0,4,1
0090-F14,4.1.2.0,226-002-BARNES-F14,2,WE,0,4,1
0090-F14,4.1.3.0,226-002-BARNES-F14,2,PS,-61.19972261,4,1
0090-F14,5.1.1.0,226-002-BARNES-F14,2,WE,0,5,1
0090-F14,5.1.2.0,226-002-BARNES-F14,2,PS,0,5,1
0090-F14,5.1.3.0,226-002-BARNES-F14,2,PS,-34.74025974,5,1
0090-F14,6.1.1.0,226-002-BARNES-F14,2,WE,0,6,1
0090-F14,6.1.2.0,226-002-BARNES-F14,2,WE,0,6,1
0090-F14,6.1.3.0,226-002-BARNES-F14,2,PS,0.59473237,6,1
0091-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0,1,0
0091-F14,1.0.2.0,226-002-BARNES-F14,2,PS,0,1,0
0091-F14,1.0.3.0,226-002-BARNES-F14,3,WE,0,1,0
0091-F14,1.0.4.0,226-002-BARNES-F14,3,PS,0,1,0
0091-F14,1.0.2.0,226-002-BARNES-F14,3,PS,1.973684211,1,0
0091-F14,2.1.1.0,226-002-BARNES-F14,3,WE,0,2,1
0091-F14,2.1.2.0,226-002-BARNES-F14,3,PS,0,2,1
0091-F14,2.1.3.0,226-002-BARNES-F14,5,PS,0,2,1
0091-F14,2.-1.2.0,226-002-BARNES-F14,5,PS,0,2,-1
0091-F14,2.-1.3.0,226-002-BARNES-F14,5,PS,0,2,-1
0091-F14,2.-1.4.0,226-002-BARNES-F14,5,PS,-101.9736842,2,-1
0091-F14,3.-1.1.0,226-002-BARNES-F14,5,PS,0,3,-1
0091-F14,3.-1.2.0,226-002-BARNES-F14,5,PS,0,3,-1
0091-F14,3.-1.3.0,226-002-BARNES-F14,5,WE,0,3,-1
0091-F14,3.-1.4.0,226-002-BARNES-F14,5,PS,0,3,-1
0091-F14,4.1.1.0,226-002-BARNES-F14,5,PS,0,4,1
0091-F14,4.1.2.0,226-002-BARNES-F14,6,WE,0,4,1
0091-F14,4.1.3.0,226-002-BARNES-F14,6,PS,0,4,1
0091-F14,4.1.1.0,226-002-BARNES-F14,6,PS,93.57142857,4,1
0091-F14,5.1.1.0,226-002-BARNES-F14,6,PS,0,5,1
0091-F14,5.1.2.0,226-002-BARNES-F14,6,WE,0,5,1
0091-F14,5.1.3.0,226-002-BARNES-F14,6,PS,-38.26042379,5,1
0091-F14,6.1.1.0,226-002-BARNES-F14,6,WE,0,6,1
0091-F14,6.1.2.0,226-002-BARNES-F14,6,PS,0,6,1
0091-F14,6.1.3.0,226-002-BARNES-F14,7,PS,54.78245316,6,1
0092-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0,1,0
0092-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0,1,0
0092-F14,1.0.3.0,226-002-BARNES-F14,1,WE,0,1,0
0092-F14,1.0.4.0,226-002-BARNES-F14,1,PS,1.973684211,1,0
0092-F14,2.1.1.0,226-002-BARNES-F14,1,PS,0,2,1
0092-F14,2.1.2.0,226-002-BARNES-F14,1,WE,0,2,1
0092-F14,2.1.3.0,226-002-BARNES-F14,1,PS,-9.872843874,2,1
0092-F14,3.1.1.0,226-002-BARNES-F14,1,WE,0,3,1
0092-F14,3.1.2.0,226-002-BARNES-F14,1,PS,0,3,1
0092-F14,3.1.3.0,226-002-BARNES-F14,1,PS,0,3,1
0092-F14,3.-1.3.0,226-002-BARNES-F14,1,PS,0,3,-1
0092-F14,3.-1.4.0,226-002-BARNES-F14,2,PS,-92.10084034,3,-1
0092-F14,4.1.1.0,226-002-BARNES-F14,2,WE,0,4,1
0092-F14,4.1.2.0,226-002-BARNES-F14,2,WE,0,4,1
0092-F14,4.1.3.0,226-002-BARNES-F14,2,PS,189.1071429,4,1
0092-F14,5.1.1.0,226-002-BARNES-F14,2,WE,0,5,1
0092-F14,5.1.2.0,226-002-BARNES-F14,2,WE,0,5,1
0092-F14,5.1.3.0,226-002-BARNES-F14,2,PS,0,5,1
0092-F14,5.-1.3.0,226-002-BARNES-F14,3,PS,0,5,-1
0092-F14,5.-1.4.0,226-002-BARNES-F14,3,PS,0,5,-1
0092-F14,5.-1.4.1,226-002-BARNES-F14,3,PS,0,5,-1
0092-F14,5.-1.4.0,226-002-BARNES-F14,3,PS,0,5,-1
0092-F14,5.-1.4.0,226-002-BARNES-F14,3,PS,0,5,-1
0092-F14,5.-1.4.1,226-002-BARNES-F14,3,PS,0,5,-1
0092-F14,5.-1.4.0,226-002-BARNES-F14,3,PS,0,5,-1
0092-F14,5.-1.4.1,226-002-BARNES-F14,3,PS,0,5,-1
0092-F14,5.-1.4.0,226-002-BARNES-F14,3,PS,0,5,-1
0092-F14,5.-1.4.1,226-002-BARNES-F14,4,PS,0,5,-1
0092-F14,5.-1.4.0,226-002-BARNES-F14,4,PS,0,5,-1
0092-F14,5.-1.4.1,226-002-BARNES-F14,4,PS,0,5,-1
0092-F14,5.-1.4.0,226-002-BARNES-F14,4,PS,-189.1071429,5,-1
0092-F14,6.1.1.0,226-002-BARNES-F14,4,PS,0,6,1
0092-F14,6.1.2.0,226-002-BARNES-F14,4,WE,0,6,1
0092-F14,6.1.3.0,226-002-BARNES-F14,4,PS,200,6,1
0093-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0,1,0
0093-F14,1.0.2.0,226-002-BARNES-F14,3,WE,0,1,0
0093-F14,1.0.3.0,226-002-BARNES-F14,3,PS,0,1,0
0093-F14,1.0.4.0,226-002-BARNES-F14,5,PS,0,1,0
0093-F14,1.0.1.0,226-002-BARNES-F14,5,PS,-75,1,0
0093-F14,2.-1.1.0,226-002-BARNES-F14,5,WE,0,2,-1
0093-F14,2.-1.2.0,226-002-BARNES-F14,5,PS,0,2,-1
0093-F14,2.-1.2.1,226-002-BARNES-F14,5,PS,0,2,-1
0093-F14,2.-1.3.0,226-002-BARNES-F14,7,WE,0,2,-1
0093-F14,2.-1.4.0,226-002-BARNES-F14,7,PS,0,2,-1
0093-F14,2.-1.2.0,226-002-BARNES-F14,7,PS,0,2,-1
0093-F14,2.-1.2.1,226-002-BARNES-F14,7,PS,0,2,-1
0093-F14,2.-1.2.0,226-002-BARNES-F14,7,PS,0,2,-1
0093-F14,2.-1.2.1,226-002-BARNES-F14,7,PS,44.03225806,2,-1
0093-F14,3.-1.1.0,226-002-BARNES-F14,7,PS,0,3,-1
0093-F14,3.-1.2.0,226-002-BARNES-F14,7,PS,0,3,-1
0093-F14,3.-1.3.0,226-002-BARNES-F14,7,WE,0,3,-1
0093-F14,3.-1.4.0,226-002-BARNES-F14,7,PS,-32.32896136,3,-1
0093-F14,4.1.1.0,226-002-BARNES-F14,7,WE,0,4,1
0093-F14,4.1.2.0,226-002-BARNES-F14,7,PS,0,4,1
0093-F14,4.1.3.0,226-002-BARNES-F14,7,PS,123.8324176,4,1
0093-F14,5.-1.1.0,226-002-BARNES-F14,7,WE,0,5,-1
0093-F14,5.-1.2.0,226-002-BARNES-F14,7,WE,0,5,-1
0093-F14,5.-1.3.0,226-002-BARNES-F14,7,PS,0,5,-1
0093-F14,5.-1.4.0,226-002-BARNES-F14,7,PS,-160.5357143,5,-1
0093-F14,6.1.1.0,226-002-BARNES-F14,7,PS,0,6,1
0093-F14,6.1.2.0,226-002-BARNES-F14,7,WE,0,6,1
0093-F14,6.1.3.0,226-002-BARNES-F14,7,PS,0,6,1
0093-F14,6.-1.3.1,226-002-BARNES-F14,7,PS,0,6,-1
0093-F14,6.-1.4.0,226-002-BARNES-F14,7,PS,0,6,-1
0093-F14,6.-1.4.1,226-002-BARNES-F14,7,PS,0,6,-1
0093-F14,6.-1.4.0,226-002-BARNES-F14,7,PS,0,6,-1
0093-F14,6.-1.4.1,226-002-BARNES-F14,7,PS,0,6,-1
0093-F14,6.-1.4.0,226-002-BARNES-F14,7,PS,67.02702703,6,-1
0094-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0,1,0
0094-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0,1,0
0094-F14,1.0.3.0,226-002-BARNES-F14,1,PS,0,1,0
0094-F14,1.0.4.0,226-002-BARNES-F14,1,PS,1.973684211,1,0
0094-F14,2.1.1.0,226-002-BARNES-F14,1,PS,0,2,1
0094-F14,2.1.2.0,226-002-BARNES-F14,1,WE,0,2,1
0094-F14,2.1.3.0,226-002-BARNES-F14,1,PS,27.10194604,2,1
0094-F14,3.1.1.0,226-002-BARNES-F14,1,WE,0,3,1
0094-F14,3.1.2.0,226-002-BARNES-F14,1,WE,0,3,1
0094-F14,3.1.3.0,226-002-BARNES-F14,1,PS,-28.88145549,3,1
0094-F14,4.1.1.0,226-002-BARNES-F14,1,PS,0,4,1
0094-F14,4.1.2.0,226-002-BARNES-F14,1,WE,0,4,1
0094-F14,4.1.3.0,226-002-BARNES-F14,1,PS,-27.15846047,4,1
0094-F14,5.1.1.0,226-002-BARNES-F14,1,WE,0,5,1
0094-F14,5.1.2.0,226-002-BARNES-F14,1,PS,0,5,1
0094-F14,5.1.3.0,226-002-BARNES-F14,1,PS,126.9642857,5,1
0094-F14,6.1.1.0,226-002-BARNES-F14,1,PS,0,6,1
0094-F14,6.1.2.0,226-002-BARNES-F14,1,WE,0,6,1
0094-F14,6.1.3.0,226-002-BARNES-F14,1,PS,0,6,1
0094-F14,6.-1.3.1,226-002-BARNES-F14,1,PS,0,6,-1
0094-F14,6.-1.4.0,226-002-BARNES-F14,1,PS,0,6,-1
0094-F14,6.-1.3.0,226-002-BARNES-F14,1,PS,-168.1081081,6,-1
0095-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0,1,0
0095-F14,1.0.2.0,226-002-BARNES-F14,1,PS,0,1,0
0095-F14,1.0.3.0,226-002-BARNES-F14,1,WE,0,1,0
0095-F14,1.0.4.0,226-002-BARNES-F14,1,PS,40.78947368,1,0
0095-F14,2.1.1.0,226-002-BARNES-F14,1,WE,0,2,1
0095-F14,2.1.2.0,226-002-BARNES-F14,1,WE,0,2,1
0095-F14,2.1.3.0,226-002-BARNES-F14,1,PS,-82.30207873,2,1
0095-F14,3.1.1.0,226-002-BARNES-F14,1,PS,0,3,1
0095-F14,3.1.2.0,226-002-BARNES-F14,1,WE,0,3,1
0095-F14,3.1.3.0,226-002-BARNES-F14,1,PS,0,3,1
0095-F14,3.1.1.0,226-002-BARNES-F14,1,PS,0,3,1
0095-F14,3.-1.1.0,226-002-BARNES-F14,1,PS,0,3,-1
0095-F14,3.-1.4.0,226-002-BARNES-F14,1,PS,30.96315449,3,-1
0095-F14,4.1.1.0,226-002-BARNES-F14,1,WE,0,4,1
0095-F14,4.1.2.0,226-002-BARNES-F14,2,WE,0,4,1
0095-F14,4.1.3.0,226-002-BARNES-F14,2,PS,21.08516484,4,1
0095-F14,5.1.1.0,226-002-BARNES-F14,2,PS,0,5,1
0095-F14,5.1.2.0,226-002-BARNES-F14,2,WE,0,5,1
0095-F14,5.1.3.0,226-002-BARNES-F14,2,PS,7.933185236,5,1
0095-F14,6.1.1.0,226-002-BARNES-F14,2,PS,0,6,1
0095-F14,6.1.2.0,226-002-BARNES-F14,2,WE,0,6,1
0095-F14,6.1.3.0,226-002-BARNES-F14,2,PS,-28.93618924,6,1
0096-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0,1,0
0096-F14,1.0.2.0,226-002-BARNES-F14,1,PS,0,1,0
0096-F14,1.0.3.0,226-002-BARNES-F14,1,WE,0,1,0
0096-F14,1.0.4.0,226-002-BARNES-F14,1,PS,-17.76315789,1,0
0096-F14,2.1.1.0,226-002-BARNES-F14,1,WE,0,2,1
0096-F14,2.1.2.0,226-002-BARNES-F14,1,PS,0,2,1
0096-F14,2.1.3.0,226-002-BARNES-F14,1,PS,0,2,1
0096-F14,2.-1.2.0,226-002-BARNES-F14,1,PS,0,2,-1
0096-F14,2.-1.2.1,226-002-BARNES-F14,1,PS,0,2,-1
0096-F14,2.-1.4.0,226-002-BARNES-F14,1,PS,0,2,-1
0096-F14,2.-1.2.0,226-002-BARNES-F14,1,PS,-82.23684211,2,-1
0096-F14,3.1.1.0,226-002-BARNES-F14,1,PS,0,3,1
0096-F14,3.1.2.0,226-002-BARNES-F14,1,WE,0,3,1
0096-F14,3.-1.4.0,226-002-BARNES-F14,1,PS,0,3,-1
0096-F14,3.-1.1.0,226-002-BARNES-F14,1,PS,89.45054945,3,-1
009a-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0,1,0
009a-F14,1.0.2.0,226-002-BARNES-F14,2,PS,0,1,0
009a-F14,1.0.3.0,226-002-BARNES-F14,2,WE,0,1,0
009a-F14,1.0.4.0,226-002-BARNES-F14,2,PS,40.78947368,1,0
009a-F14,2.1.1.0,226-002-BARNES-F14,2,WE,0,2,1
009a-F14,2.1.2.0,226-002-BARNES-F14,2,PS,0,2,1
009a-F14,2.1.3.0,226-002-BARNES-F14,2,PS,26.94161875,2,1
009a-F14,3.1.1.0,226-002-BARNES-F14,2,WE,0,3,1
009a-F14,3.1.2.0,226-002-BARNES-F14,2,PS,0,3,1
009a-F14,3.1.3.0,226-002-BARNES-F14,2,PS,22.75434446,3,1
009a-F14,4.1.1.0,226-002-BARNES-F14,2,WE,0,4,1
009a-F14,4.1.2.0,226-002-BARNES-F14,2,PS,0,4,1
009a-F14,4.1.3.0,226-002-BARNES-F14,2,PS,9.514563107,4,1
009a-F14,5.1.1.0,226-002-BARNES-F14,2,PS,0,5,1
009a-F14,5.1.2.0,226-002-BARNES-F14,2,WE,0,5,1
009a-F14,5.1.3.0,226-002-BARNES-F14,2,PS,-51.86602871,5,1
009a-F14,6.1.1.0,226-002-BARNES-F14,2,PS,0,6,1
009a-F14,6.1.2.0,226-002-BARNES-F14,2,WE,0,6,1
009a-F14,6.1.3.0,226-002-BARNES-F14,2,PS,51.86602871,6,1
009b-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0,1,0
009b-F14,1.0.2.0,226-002-BARNES-F14,1,PS,0,1,0
009b-F14,1.0.3.0,226-002-BARNES-F14,2,PS,0,1,0
009b-F14,1.0.4.0,226-002-BARNES-F14,3,PS,-69.07894737,1,0
009b-F14,2.1.1.0,226-002-BARNES-F14,3,WE,0,2,1
009b-F14,2.1.2.0,226-002-BARNES-F14,3,PS,0,2,1
009b-F14,2.1.3.0,226-002-BARNES-F14,4,PS,0,2,1
009b-F14,2.1.2.0,226-002-BARNES-F14,4,PS,45.21340115,2,1
009b-F14,3.1.1.0,226-002-BARNES-F14,4,PS,0,3,1
009b-F14,3.1.2.0,226-002-BARNES-F14,4,WE,0,3,1
009b-F14,3.1.3.0,226-002-BARNES-F14,4,PS,76.48690544,3,1
009b-F14,4.1.1.0,226-002-BARNES-F14,4,PS,0,4,1
009b-F14,4.1.2.0,226-002-BARNES-F14,4,WE,0,4,1
009b-F14,4.1.3.0,226-002-BARNES-F14,4,PS,21.30721221,4,1
009b-F14,5.1.1.0,226-002-BARNES-F14,4,WE,0,5,1
009b-F14,5.1.2.0,226-002-BARNES-F14,4,WE,0,5,1
009b-F14,5.1.3.0,226-002-BARNES-F14,4,PS,-109.0481887,5,1
009b-F14,6.1.1.0,226-002-BARNES-F14,4,PS,0,6,1
009b-F14,6.1.2.0,226-002-BARNES-F14,4,WE,0,6,1
009b-F14,6.1.3.0,226-002-BARNES-F14,4,PS,18.11027143,6,1
009e-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0,1,0
009e-F14,1.0.2.0,226-002-BARNES-F14,1,PS,0,1,0
009e-F14,1.0.3.0,226-002-BARNES-F14,1,WE,0,1,0
009e-F14,1.0.4.0,226-002-BARNES-F14,1,PS,1.973684211,1,0
009e-F14,2.1.1.0,226-002-BARNES-F14,1,WE,0,2,1
009e-F14,2.1.2.0,226-002-BARNES-F14,1,WE,0,2,1
009e-F14,2.1.3.0,226-002-BARNES-F14,1,PS,7.774214949,2,1
009e-F14,3.1.1.0,226-002-BARNES-F14,1,WE,0,3,1
009e-F14,3.1.2.0,226-002-BARNES-F14,1,WE,0,3,1
009e-F14,3.1.3.0,226-002-BARNES-F14,1,PS,80.73753773,3,1
009e-F14,4.1.1.0,226-002-BARNES-F14,1,WE,0,4,1
009e-F14,4.1.2.0,226-002-BARNES-F14,1,PS,0,4,1
009e-F14,4.1.3.0,226-002-BARNES-F14,1,PS,-1.378294036,4,1
009e-F14,5.1.1.0,226-002-BARNES-F14,1,PS,0,5,1
009e-F14,5.1.2.0,226-002-BARNES-F14,1,WE,0,5,1
009e-F14,5.1.3.0,226-002-BARNES-F14,1,PS,10.89285714,5,1
009e-F14,6.1.1.0,226-002-BARNES-F14,1,PS,0,6,1
009e-F14,6.1.2.0,226-002-BARNES-F14,1,WE,0,6,1
009e-F14,6.1.3.0,226-002-BARNES-F14,1,PS,-78.69158879,6,1
00a1-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0,1,0
00a1-F14,1.0.2.0,226-002-BARNES-F14,3,WE,0,1,0
00a1-F14,1.0.3.0,226-002-BARNES-F14,3,PS,0,1,0
00a1-F14,1.0.4.0,226-002-BARNES-F14,3,PS,0,1,0
00a1-F14,1.0.3.0,226-002-BARNES-F14,4,PS,0,1,0
00a1-F14,1.0.3.0,226-002-BARNES-F14,4,PS,0,1,0
00a1-F14,1.0.4.0,226-002-BARNES-F14,4,PS,0,1,0
00a1-F14,1.0.3.0,226-002-BARNES-F14,4,PS,0,1,0
00a1-F14,1.0.4.0,226-002-BARNES-F14,5,PS,-34.86842105,1,0
00a1-F14,2.1.1.0,226-002-BARNES-F14,5,PS,0,2,1
00a1-F14,2.1.2.0,226-002-BARNES-F14,5,WE,0,2,1
00a1-F14,2.1.3.0,226-002-BARNES-F14,5,PS,0,2,1
00a1-F14,2.-1.1.0,226-002-BARNES-F14,5,PS,0,2,-1
00a1-F14,2.-1.1.1,226-002-BARNES-F14,5,PS,0,2,-1
00a1-F14,2.-1.3.0,226-002-BARNES-F14,5,PS,0,2,-1
00a1-F14,2.-1.4.0,226-002-BARNES-F14,5,PS,0,2,-1
00a1-F14,2.-1.1.0,226-002-BARNES-F14,5,PS,-18.67996604,2,-1
00a1-F14,3.1.1.0,226-002-BARNES-F14,5,WE,0,3,1
00a1-F14,3.1.2.0,226-002-BARNES-F14,5,WE,0,3,1
00a1-F14,3.1.3.0,226-002-BARNES-F14,5,PS,12.96586282,3,1
00a1-F14,4.1.1.0,226-002-BARNES-F14,5,WE,0,4,1
00a1-F14,4.1.2.0,226-002-BARNES-F14,5,WE,0,4,1
00a1-F14,4.1.3.0,226-002-BARNES-F14,5,PS,0,4,1
00a1-F14,4.-1.3.0,226-002-BARNES-F14,5,PS,0,4,-1
00a1-F14,4.-1.3.1,226-002-BARNES-F14,5,PS,0,4,-1
00a1-F14,4.-1.4.0,226-002-BARNES-F14,6,PS,0,4,-1
00a1-F14,4.-1.4.1,226-002-BARNES-F14,6,PS,0,4,-1
00a1-F14,4.-1.3.1,226-002-BARNES-F14,6,PS,-16.56033287,4,-1
